CRM_AccountId,CRM_AccountNumber,CRM_AccountName,SAP_KUNNR,SAP_NAME1,SAP_LAND1,MatchType,MatchConfidence,CreatedDate_x,DataSource,Id,Name,AccountNumber,Type,Industry,AnnualRevenue,NumberOfEmployees,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,Rating,OwnerId,CreatedDate_y,LastModifiedDate,IsDeleted,TotalOrders,TotalRevenue,FirstOrderDate,LastOrderDate
100010252,ACC-010252,Rogers and Sons,100139,Aumann Stiftung & Co. KG,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010252,Rogers and Sons,ACC-010252,Customer - Channel,Energy,99641842.48,65,12206 Lisa Islands,New Jamie,ND,52282,USA,(913)531-5520x65063,www.barrett.org,Hot,50014,2021-09-07 17:21:13,2022-02-25 17:21:13,False,1.0,0.0,20251003.0,20251003.0
100010253,ACC-010253,Williams-Mcclure,100140,"Simpson, Johnson and Hughes",DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010253,Williams-Mcclure,ACC-010253,Customer - Direct,Energy,127249.91,457,9718 Johnathan Court Suite 625,Lake Kathleen,UT,42177,USA,+1-571-250-9976x83890,www.blake.biz,Hot,50008,2021-06-05 17:21:13,2022-01-02 17:21:13,False,4.0,0.0,20251001.0,20251018.0
100010257,ACC-010257,Sullivan-Perry,100141,"Pratt, Klein and Rios",US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010257,Sullivan-Perry,ACC-010257,Customer - Direct,Manufacturing,66023.3,42,567 Davidson Radial Apt. 601,Frederickburgh,ID,57687,USA,758-275-0663x370,www.wade.com,Warm,50004,2021-05-26 17:21:13,2022-05-21 17:21:13,False,6.0,0.0,20250927.0,20251016.0
100010259,ACC-010259,Jones Ltd,100142,Tessier S.A.,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010259,Jones Ltd,ACC-010259,Customer - Direct,Media,1123749.92,8,646 Gregory Ferry Apt. 372,South Ashleyborough,HI,26838,USA,3236467912,www.gray.com,Hot,50005,2020-12-03 17:21:13,2020-12-23 17:21:13,False,2.0,0.0,20251001.0,20251015.0
100010261,ACC-010261,"Houston, Buckley and Johnson",100143,Noack Bonbach AG & Co. KG,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010261,"Houston, Buckley and Johnson",ACC-010261,Customer - Direct,Media,1138316.93,305,435 Montgomery Shoals,Robertsonborough,AL,84134,USA,905-305-7397x69156,www.cruz.net,Cold,50006,2024-07-26 17:21:13,2024-11-06 17:21:13,False,2.0,0.0,20250928.0,20251007.0
100010262,ACC-010262,"Glover, Moran and Johnson",100144,Price-Barnes,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010262,"Glover, Moran and Johnson",ACC-010262,Customer - Direct,Healthcare,384158.81,25,48727 Timothy Plains Apt. 332,North Ryantown,GA,43296,USA,(343)747-1287x1539,www.kent-paul.biz,Warm,50002,2021-03-27 17:21:13,2021-11-18 17:21:13,False,2.0,0.0,20251007.0,20251010.0
100010265,ACC-010265,"Fitzgerald, Leblanc and Parsons",100145,Green and Sons,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010265,"Fitzgerald, Leblanc and Parsons",ACC-010265,Customer - Direct,Technology,3850288.8,121,642 Amy Junction Suite 756,Jonesport,LA,91776,USA,986.412.5904,www.taylor.com,Warm,50010,2024-07-25 17:21:13,2024-08-07 17:21:13,False,4.0,0.0,20251001.0,20251024.0
100010267,ACC-010267,Wilson Group,100146,Brown Inc,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010267,Wilson Group,ACC-010267,Customer - Channel,Manufacturing,1371999.39,50,9261 Hancock Run Suite 475,North Darrylville,NM,84571,USA,+1-883-609-9974x19267,www.martinez.net,Cold,50018,2023-07-31 17:21:13,2024-01-16 17:21:13,False,3.0,0.0,20250925.0,20251013.0
100010269,ACC-010269,Cox-Stephens,100147,Höfig GbR,FR,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010269,Cox-Stephens,ACC-010269,Customer - Direct,Energy,1164133.94,956,034 Sophia Path Suite 872,Nealhaven,PW,46653,USA,+1-488-531-0303x243,www.howard.com,Cold,50006,2021-06-24 17:21:13,2021-11-14 17:21:13,False,1.0,0.0,20251019.0,20251019.0
100010270,ACC-010270,"Scott, James and Mckee",100148,Putz,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010270,"Scott, James and Mckee",ACC-010270,Customer - Direct,Retail,2896341.52,18,1462 Chad Street Suite 359,South Lorraine,MD,57337,USA,(309)731-4181x8615,www.strickland-thomas.com,Warm,50015,2023-11-05 17:21:13,2024-09-29 17:21:13,False,3.0,0.0,20250928.0,20251023.0
100010276,ACC-010276,Manning-Santana,100149,Moreno-Wang,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010276,Manning-Santana,ACC-010276,Customer - Channel,Telecommunications,18890270.11,570,374 Robert Plaza,Marshberg,MD,98947,USA,001-268-762-1102x25803,www.bray-mclaughlin.biz,Warm,50003,2024-04-29 17:21:13,2024-05-19 17:21:13,False,3.0,0.0,20250925.0,20251021.0
100010277,ACC-010277,Roberts-Tucker,100150,"Day, Harrison and May",DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010277,Roberts-Tucker,ACC-010277,Customer - Direct,Energy,9654410.89,677,92823 Wang Way Suite 363,Mccarthyville,UT,96243,USA,892.239.2312x60432,www.gonzalez.net,Cold,50002,2025-03-16 17:21:13,2026-01-16 17:21:13,False,3.0,0.0,20250926.0,20250930.0
100010278,ACC-010278,Graves-Baird,100151,Putz GmbH,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010278,Graves-Baird,ACC-010278,Customer - Direct,Retail,1096365.42,324,6708 Schneider Hollow,West Michaelstad,VT,55298,USA,650.920.0053,www.kerr-garcia.com,Warm,50001,2023-05-19 17:21:13,2023-11-12 17:21:13,False,1.0,0.0,20251012.0,20251012.0
100010279,ACC-010279,Vaughan-Cox,100152,King and Sons,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010279,Vaughan-Cox,ACC-010279,Customer - Direct,Manufacturing,299874.85,413,10825 Figueroa Lake Suite 343,Millerville,DC,83018,USA,001-691-909-3371x1895,www.ferguson.com,Hot,50004,2021-09-23 17:21:13,2022-03-03 17:21:13,False,1.0,0.0,20251007.0,20251007.0
100010280,ACC-010280,Lee PLC,100153,Rosemann,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010280,Lee PLC,ACC-010280,Customer - Direct,Technology,64840.39,9146,557 Rhonda Cliff Suite 688,East Carolberg,LA,6457,USA,001-903-867-8812,www.chan.com,Cold,50004,2023-05-15 17:21:13,2024-03-21 17:21:13,False,4.0,0.0,20250925.0,20251018.0
100010282,ACC-010282,Wong Ltd,100154,Börner,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010282,Wong Ltd,ACC-010282,Customer - Direct,Technology,32109192.22,15,1842 Villanueva Hill Suite 005,Lake Tammy,HI,34053,USA,9895164983,www.adams-perkins.biz,Warm,50001,2023-08-28 17:21:13,2024-06-19 17:21:13,False,3.0,0.0,20251008.0,20251018.0
100010284,ACC-010284,"Garcia, Cruz and Rodriguez",100155,Mentzel AG,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010284,"Garcia, Cruz and Rodriguez",ACC-010284,Customer - Direct,Technology,3485103.49,32,023 Joseph Road,Port Tammyville,ND,96987,USA,613-327-9724x57230,www.bryan.net,Hot,50012,2025-07-26 17:21:13,2026-07-24 17:21:13,False,2.0,0.0,20250927.0,20251024.0
100010285,ACC-010285,Garcia-Tanner,100156,Vincent Roussel SARL,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010285,Garcia-Tanner,ACC-010285,Customer - Channel,Retail,15968247.25,1729,03036 Hernandez Shoal Suite 361,Jacksonville,IN,13835,USA,751-495-1510x9226,www.coleman.org,Cold,50003,2023-05-15 17:21:13,2023-05-16 17:21:13,False,1.0,0.0,20251017.0,20251017.0
100010286,ACC-010286,Bailey-Garcia,100157,"Johnson, Jones and Glover",FR,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010286,Bailey-Garcia,ACC-010286,Customer - Direct,Retail,25139.5,215,541 Michelle Drive Apt. 526,Griffithfort,GU,9323,USA,896-742-1522,www.snyder-olson.biz,Warm,50004,2022-11-25 17:21:13,2023-08-28 17:21:13,False,1.0,0.0,20251022.0,20251022.0
100010287,ACC-010287,"Leon, Cook and Pham",100158,Goodwin Ltd,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010287,"Leon, Cook and Pham",ACC-010287,Customer - Direct,Financial Services,402792.99,434,6878 Patel View,South Christopher,VT,55792,USA,293.713.5030x58721,www.allison-delacruz.com,Hot,50005,2021-12-18 17:21:13,2022-11-27 17:21:13,False,4.0,0.0,20250930.0,20251019.0
100010288,ACC-010288,Stevens-Conley,100159,Orr-Klein,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010288,Stevens-Conley,ACC-010288,Customer - Channel,Energy,684589.7,861,33021 Nicholas Burg Suite 501,South Maryburgh,AK,19753,USA,(621)931-0962x272,www.sharp-wallace.com,Hot,50016,2024-09-16 17:21:13,2025-03-22 17:21:13,False,2.0,0.0,20251012.0,20251016.0
100010290,ACC-010290,Velasquez Group,100160,"Dean, Mills and Barnes",DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010290,Velasquez Group,ACC-010290,Customer - Direct,Healthcare,46566328.97,451,6620 Lucas Fields Suite 111,Carriemouth,AK,31896,USA,528-611-3904x3830,www.davila.com,Warm,50018,2022-02-02 17:21:13,2022-07-22 17:21:13,False,4.0,0.0,20251001.0,20251024.0
100010291,ACC-010291,"Downs, Webb and Williams",100161,Maurice Raynaud et Fils,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010291,"Downs, Webb and Williams",ACC-010291,Customer - Direct,Healthcare,60082992.94,5423,0546 Leonard Lock,Terriville,MA,53884,USA,001-481-982-0967x9042,www.mcclure.com,Cold,50002,2022-04-27 17:21:13,2022-10-05 17:21:13,False,5.0,0.0,20250928.0,20251018.0
100010292,ACC-010292,Aguirre Ltd,100162,Dumas S.A.,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010292,Aguirre Ltd,ACC-010292,Customer - Direct,Technology,404489.72,2,288 West Curve,Kellychester,AZ,93924,USA,001-363-939-9129x71024,www.gibson.com,Warm,50018,2022-02-04 17:21:13,2022-04-09 17:21:13,False,2.0,0.0,20251004.0,20251016.0
100010295,ACC-010295,"Lewis, Carroll and Huerta",100163,Valette Hardy S.A.S.,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010295,"Lewis, Carroll and Huerta",ACC-010295,Customer - Direct,Media,6885934.56,3634,56730 Miranda Trace Suite 442,East Chadfurt,CO,39604,USA,001-476-583-4201x654,www.mcmahon-olson.net,Hot,50011,2022-01-28 17:21:13,2022-08-26 17:21:13,False,2.0,0.0,20250925.0,20250926.0
100010296,ACC-010296,"Bowers, Sheppard and Kim",100164,Bazin SA,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010296,"Bowers, Sheppard and Kim",ACC-010296,Customer - Direct,Energy,7270792.87,40,89319 Mario View Suite 027,South Michelle,DE,88836,USA,(448)807-2791x03368,www.bailey.org,Cold,50015,2023-12-26 17:21:13,2024-07-20 17:21:13,False,1.0,0.0,20251022.0,20251022.0
100010297,ACC-010297,Wood LLC,100165,"Smith, Buck and Holland",US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010297,Wood LLC,ACC-010297,Customer - Channel,Media,466260.94,4,4817 Gutierrez Knoll,Mariachester,NC,44518,USA,827-865-2892,www.bruce-barker.biz,Cold,50001,2021-11-27 17:21:13,2022-04-28 17:21:13,False,1.0,0.0,20250927.0,20250927.0
100010298,ACC-010298,"Campbell, Oliver and Buckley",100166,Robert S.A.S.,FR,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010298,"Campbell, Oliver and Buckley",ACC-010298,Customer - Channel,Energy,122393284.01,516,11096 Tyler Terrace,Lake Seanshire,AS,4778,USA,+1-846-833-7861x37157,www.ayers.net,Cold,50015,2022-09-15 17:21:13,2022-11-20 17:21:13,False,3.0,0.0,20251008.0,20251023.0
100010303,ACC-010303,Hill-Gonzalez,100167,Bazin,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010303,Hill-Gonzalez,ACC-010303,Customer - Direct,Manufacturing,15365963.93,1400,8477 Hunt Locks,West Gerald,TX,94531,USA,661-799-4237x676,www.rodriguez.com,Cold,50006,2024-02-16 17:21:13,2024-09-11 17:21:13,False,1.0,0.0,20251012.0,20251012.0
100010306,ACC-010306,Buck LLC,100168,Anderson-Green,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010306,Buck LLC,ACC-010306,Customer - Direct,Energy,1486652.15,65,0880 Newman Cliff,Davischester,VA,39953,USA,955-961-8579x064,www.coffey.org,Warm,50017,2024-08-20 17:21:13,2025-03-29 17:21:13,False,1.0,0.0,20251006.0,20251006.0
100010308,ACC-010308,Atkins-Mullins,100169,Preston-Mason,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010308,Atkins-Mullins,ACC-010308,Customer - Direct,Media,25345836.95,485,718 Becky Shore Suite 457,North Joseph,LA,93743,USA,558-233-1170,www.robinson.com,Warm,50019,2022-05-31 17:21:13,2023-05-02 17:21:13,False,3.0,0.0,20250926.0,20251015.0
100010309,ACC-010309,Clark-Garza,100170,Lefort,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010309,Clark-Garza,ACC-010309,Customer - Channel,Financial Services,2325930.55,59,7281 Jeffery Lakes Suite 798,Port Ricardo,CA,36917,USA,(224)991-2711x30724,www.schmidt.net,Cold,50006,2024-01-04 17:21:13,2024-08-30 17:21:13,False,,,,
100010310,ACC-010310,Gomez and Sons,100171,Ferguson Ltd,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010310,Gomez and Sons,ACC-010310,Customer - Direct,Healthcare,12744.74,736,8685 Scott Land,North Deborahchester,ID,39036,USA,862.394.8978,www.williams.com,Hot,50017,2023-05-04 17:21:13,2023-12-17 17:21:13,False,3.0,0.0,20250930.0,20251015.0
100010311,ACC-010311,Jacobson PLC,100172,Fry-Bryant,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010311,Jacobson PLC,ACC-010311,Customer - Channel,Manufacturing,1019401.5,105,18143 Myers Courts Apt. 473,Port James,SC,38248,USA,001-794-301-2897x432,www.lopez.com,Cold,50015,2022-01-10 17:21:13,2022-04-30 17:21:13,False,2.0,0.0,20251016.0,20251020.0
100010313,ACC-010313,Ellis-Carey,100173,Pires,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010313,Ellis-Carey,ACC-010313,Customer - Direct,Energy,6001743.8,9,589 Rodriguez Spur Apt. 263,West Tyler,IA,76206,USA,001-665-731-3614x8782,www.myers-butler.com,Cold,50003,2021-05-13 17:21:13,2021-08-08 17:21:13,False,2.0,0.0,20251007.0,20251012.0
100010314,ACC-010314,Lee-Riley,100174,"Butler, Khan and Burke",FR,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010314,Lee-Riley,ACC-010314,Customer - Direct,Technology,95436887.78,4221,167 Roberts Branch Suite 272,Cindyburgh,ME,64310,USA,214-807-0349x1074,www.keller-smith.com,Warm,50013,2022-02-13 17:21:13,2022-03-29 17:21:13,False,1.0,0.0,20250928.0,20250928.0
100010316,ACC-010316,Miller-Knight,100175,Renard,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010316,Miller-Knight,ACC-010316,Customer - Channel,Retail,314949.1,0,266 Dillon Mills Suite 857,Ronaldchester,MT,60962,USA,7804612943,www.daniels.biz,Hot,50004,2022-02-03 17:21:13,2022-12-25 17:21:13,False,,,,
100010317,ACC-010317,Powell Inc,100176,Robin Valette S.A.S.,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010317,Powell Inc,ACC-010317,Customer - Direct,Telecommunications,10482.21,107,701 Joseph Run Apt. 591,Arianamouth,VI,8478,USA,498-503-8287,www.bowman.com,Cold,50006,2022-05-05 17:21:13,2022-10-24 17:21:13,False,1.0,0.0,20251015.0,20251015.0
100010318,ACC-010318,Hanson-Gonzalez,100177,Ward-Rhodes,FR,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010318,Hanson-Gonzalez,ACC-010318,Customer - Direct,Transportation,15129553.23,1726,29181 James Mountains,Port Williamfurt,AR,16467,USA,267-423-8497x9162,www.cardenas.com,Cold,50012,2025-04-16 17:21:13,2025-08-15 17:21:13,False,5.0,0.0,20251001.0,20251024.0
100010319,ACC-010319,Hunt Ltd,100178,Akhtar-Matthews,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010319,Hunt Ltd,ACC-010319,Customer - Direct,Energy,564691.49,28,7441 Richardson Harbor,Cruzville,NH,55144,USA,(220)747-1960x94097,www.mcdonald.info,Cold,50010,2022-01-16 17:21:13,2022-06-24 17:21:13,False,4.0,0.0,20250925.0,20251013.0
100010320,ACC-010320,Smith-Moore,100179,Bourdon Gillet SARL,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010320,Smith-Moore,ACC-010320,Customer - Direct,Energy,33279222.36,91,8681 Diana Knoll,Stephenberg,KY,86804,USA,761-776-7929x8842,www.williamson.com,Warm,50009,2024-07-21 17:21:13,2024-10-31 17:21:13,False,3.0,0.0,20250930.0,20251010.0
100010321,ACC-010321,Davis Inc,100180,Stanley-Wright,FR,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010321,Davis Inc,ACC-010321,Customer - Channel,Media,4231764.47,55,753 Daniel Extensions Suite 610,Dannyland,NV,49564,USA,+1-602-951-7629x833,www.shelton-perez.com,Warm,50004,2024-12-27 17:21:13,2025-01-09 17:21:13,False,,,,
100010322,ACC-010322,Cervantes-Stokes,100181,Huet,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010322,Cervantes-Stokes,ACC-010322,Customer - Direct,Telecommunications,2417703.69,92,90130 Patricia Lake,Carrollland,MA,24789,USA,+1-987-833-9785x59821,www.bennett.net,Cold,50011,2025-07-22 17:21:13,2025-11-25 17:21:13,False,2.0,0.0,20251002.0,20251009.0
100010325,ACC-010325,Velazquez Inc,100182,Da Silva,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010325,Velazquez Inc,ACC-010325,Customer - Channel,Transportation,970249.76,3860,960 Williams Trafficway,Dominguezchester,UT,56446,USA,+1-721-871-9553,www.allen.org,Hot,50001,2023-04-06 17:21:13,2023-11-05 17:21:13,False,3.0,0.0,20250929.0,20251024.0
100010326,ACC-010326,Perez Ltd,100183,Auger,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010326,Perez Ltd,ACC-010326,Customer - Channel,Manufacturing,24745042.64,1,30102 White Cape,Michaelbury,LA,17503,USA,+1-967-611-1483x753,www.deleon-carter.com,Cold,50017,2020-11-05 17:21:13,2021-09-24 17:21:13,False,2.0,0.0,20251008.0,20251021.0
100010327,ACC-010327,"Orozco, Flores and Weaver",100184,Wagner Bernier et Fils,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010327,"Orozco, Flores and Weaver",ACC-010327,Customer - Channel,Energy,9846626.33,62,56974 James Dam,West Judy,IL,16589,USA,(820)637-7107x044,www.brown.biz,Warm,50005,2022-08-03 17:21:13,2022-11-11 17:21:13,False,2.0,0.0,20251001.0,20251014.0
100010329,ACC-010329,Martin-James,100185,Ellis-Lawrence,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010329,Martin-James,ACC-010329,Customer - Channel,Media,1786020.73,232,04413 Morgan Locks,New Joshuaview,TN,33336,USA,+1-290-914-9542x7707,www.church.net,Warm,50003,2023-08-30 17:21:13,2024-05-10 17:21:13,False,,,,
100010330,ACC-010330,Ortiz PLC,100186,Robson-Coates,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010330,Ortiz PLC,ACC-010330,Customer - Direct,Technology,898131.38,30,9851 White Trafficway,Jordanfort,DC,30309,USA,+1-222-590-3102x8795,www.lynn.com,Hot,50004,2023-07-29 17:21:13,2023-12-01 17:21:13,False,,,,
100010333,ACC-010333,Edwards-Compton,100187,"Ward, Davies and Robinson",US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010333,Edwards-Compton,ACC-010333,Customer - Direct,Healthcare,39812.05,18,6515 Robin Shoal,Jacobsmouth,WY,55400,USA,692.683.6929,www.edwards-miller.biz,Hot,50005,2021-08-09 17:21:13,2021-10-03 17:21:13,False,,,,
100010336,ACC-010336,Morris-Flores,100188,"Smith, Bryant and Marshall",US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010336,Morris-Flores,ACC-010336,Customer - Direct,Financial Services,15836034.98,86,03684 Garcia Haven,North Keith,NM,58030,USA,324.549.1342,www.roberson.com,Hot,50006,2021-04-22 17:21:13,2022-04-14 17:21:13,False,5.0,0.0,20251001.0,20251022.0
100010337,ACC-010337,"Medina, Lee and Freeman",100189,"King, Oliver and Norman",US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010337,"Medina, Lee and Freeman",ACC-010337,Customer - Direct,Technology,2708199.83,77,3496 Meyer Village,Phillipsville,VT,93080,USA,776-374-1241,www.mcguire.net,Cold,50016,2022-11-29 17:21:13,2023-07-25 17:21:13,False,1.0,0.0,20251017.0,20251017.0
100010338,ACC-010338,Hill-Mccoy,100190,Gilbert SARL,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010338,Hill-Mccoy,ACC-010338,Customer - Direct,Healthcare,586143.21,1457,506 Sarah Underpass,Jamesside,TN,82562,USA,9034296334,www.cervantes-gross.com,Cold,50013,2025-07-14 17:21:13,2026-04-26 17:21:13,False,1.0,0.0,20251011.0,20251011.0
100010344,ACC-010344,West Group,100191,Pölitz AG,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010344,West Group,ACC-010344,Customer - Direct,Manufacturing,15054420.11,1833,452 Cody Extension,Port Sheri,OR,33264,USA,926-697-8930,www.collins-morgan.com,Warm,50017,2024-01-14 17:21:13,2024-08-28 17:21:13,False,5.0,0.0,20250925.0,20251022.0
100010346,ACC-010346,Forbes-Cortez,100192,Caldwell Group,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010346,Forbes-Cortez,ACC-010346,Customer - Direct,Transportation,18544686.91,69,595 Donald Pike Apt. 958,Thomasborough,MA,98380,USA,001-622-587-0562x2710,www.benson.info,Warm,50015,2023-06-04 17:21:13,2024-03-11 17:21:13,False,3.0,0.0,20251005.0,20251018.0
100010347,ACC-010347,Davis-Weber,100193,"Reeves, Green and Page",US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010347,Davis-Weber,ACC-010347,Customer - Direct,Financial Services,1195063.04,2665,58350 Joshua View,Silvaport,MN,82355,USA,001-364-488-3192x13424,www.matthews.org,Cold,50004,2023-04-25 17:21:13,2023-07-16 17:21:13,False,1.0,0.0,20250925.0,20250925.0
100010349,ACC-010349,"Thomas, Kim and Alexander",100194,Love-Johnson,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010349,"Thomas, Kim and Alexander",ACC-010349,Customer - Channel,Energy,1040701.84,10,186 Thompson Way Suite 756,New Anita,PW,25533,USA,(352)703-7583x0945,www.shaw-smith.com,Hot,50019,2023-04-17 17:21:13,2023-08-28 17:21:13,False,2.0,0.0,20250925.0,20251014.0
100010351,ACC-010351,Hood-Charles,100195,"Smith, Cortez and Brown",US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010351,Hood-Charles,ACC-010351,Customer - Direct,Transportation,9122109.1,88,295 Shelia Lodge Suite 013,Lake Joseph,HI,58618,USA,6497386204,www.peterson.com,Cold,50009,2021-02-07 17:21:13,2021-12-31 17:21:13,False,2.0,0.0,20251013.0,20251017.0
100010354,ACC-010354,Taylor-Willis,100196,Moore-Robinson,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010354,Taylor-Willis,ACC-010354,Customer - Direct,Media,17191477.87,49,690 Haynes Roads Suite 026,Cookville,HI,47425,USA,927-582-0797x9966,www.cummings-burke.info,Hot,50009,2024-06-22 17:21:13,2024-11-10 17:21:13,False,3.0,0.0,20251013.0,20251015.0
100010355,ACC-010355,"Morales, Williams and Hickman",100197,Schneider S.A.,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010355,"Morales, Williams and Hickman",ACC-010355,Customer - Direct,Transportation,7699191.84,896,166 Finley Locks,East Williamport,FM,78731,USA,001-983-892-2501x425,www.murray.com,Warm,50009,2023-05-08 17:21:13,2023-06-17 17:21:13,False,,,,
100010361,ACC-010361,"Curry, Henderson and Johnson",100198,Hölzenbecher KG,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010361,"Curry, Henderson and Johnson",ACC-010361,Customer - Channel,Transportation,429837.39,710,161 Ashley Hollow Apt. 059,Lewischester,KY,98394,USA,001-524-280-9624x406,www.sandoval-hill.info,Warm,50004,2024-07-08 17:21:13,2025-01-21 17:21:13,False,3.0,0.0,20250926.0,20251016.0
100010362,ACC-010362,"Tyler, Reid and Davis",100199,Trub Stiftung & Co. KGaA,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010362,"Tyler, Reid and Davis",ACC-010362,Customer - Direct,Financial Services,7636641.88,197,53194 Matthews Roads,Amberfort,OH,2148,USA,255-357-2773x82646,www.tucker.net,Warm,50009,2021-12-03 17:21:13,2022-02-20 17:21:13,False,3.0,0.0,20251020.0,20251022.0
100010363,ACC-010363,Torres-Potter,100200,Trevino-Taylor,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010363,Torres-Potter,ACC-010363,Customer - Channel,Telecommunications,20049512.36,96,702 Claudia Port Suite 604,Fritzfurt,PW,70964,USA,(669)411-6331,www.wang.biz,Hot,50012,2021-11-08 17:21:13,2022-02-26 17:21:13,False,1.0,0.0,20250930.0,20250930.0
100010365,ACC-010365,Greene Ltd,100201,Hall PLC,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010365,Greene Ltd,ACC-010365,Customer - Channel,Media,21271.72,8,59329 Cohen Land Apt. 968,Port Robin,NH,48874,USA,001-932-573-5241x0397,www.morrison.info,Warm,50017,2023-07-13 17:21:13,2023-12-30 17:21:13,False,,,,
100010366,ACC-010366,"Davidson, Lara and Massey",100202,Heinrich Bolnbach GbR,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010366,"Davidson, Lara and Massey",ACC-010366,Customer - Channel,Energy,5931822.92,264,71006 Atkins Cliffs,Rosarioside,DE,94321,USA,001-898-307-7046x05687,www.thomas.org,Warm,50007,2022-10-09 17:21:13,2023-06-05 17:21:13,False,2.0,0.0,20251004.0,20251015.0
